"cases","event","completeTime"
"Offer_341236489","O_Sent (mail and online)","2016/02/09 14:56:11.287"
"Offer_1540817931","O_Create Offer","2016/02/09 15:02:07.033"
"Offer_1540817931","O_Created","2016/02/09 15:02:08.533"
"Offer_1540817931","O_Sent (mail and online)","2016/02/12 12:29:41.350"
"Offer_1797918456","O_Create Offer","2016/02/09 15:02:16.935"
"Offer_1797918456","O_Created","2016/02/09 15:02:18.231"
"Offer_1797918456","O_Sent (mail and online)","2016/02/09 15:02:44.634"
"Offer_1797918456","O_Returned","2016/02/17 09:13:32.023"
"Offer_1797918456","O_Accepted","2016/02/17 17:49:39.398"
"Offer_1179674128","O_Create Offer","2016/02/09 15:03:21.689"
"Offer_1179674128","O_Created","2016/02/09 15:03:23.336"
"Offer_1179674128","O_Sent (mail and online)","2016/02/09 15:03:37.651"
"Offer_1098651014","O_Create Offer","2016/02/09 15:05:49.535"
"Offer_1098651014","O_Created","2016/02/09 15:05:50.767"
"Offer_1098651014","O_Sent (mail and online)","2016/02/09 15:07:57.093"
"Offer_1098651014","O_Returned","2016/02/15 13:07:20.477"
"Offer_1098651014","O_Refused","2016/02/19 10:40:57.514"
"Offer_752586346","O_Create Offer","2016/02/09 15:12:50.469"
"Offer_752586346","O_Created","2016/02/09 15:12:51.789"
"Offer_752586346","O_Sent (mail and online)","2016/02/09 15:13:58.532"
"Offer_752586346","O_Cancelled","2016/02/23 16:37:47.263"
"Offer_1098727348","O_Create Offer","2016/02/09 15:25:03.676"
"Offer_1098727348","O_Created","2016/02/09 15:25:05.303"
"Offer_1098727348","O_Sent (mail and online)","2016/02/09 15:25:24.559"
"Offer_1098727348","O_Returned","2016/02/17 11:35:14.021"
"Offer_1098727348","O_Refused","2016/02/24 09:52:50.038"
"Offer_12106654","O_Create Offer","2016/02/09 15:31:41.588"
"Offer_12106654","O_Created","2016/02/09 15:31:43.109"
"Offer_12106654","O_Sent (online only)","2016/02/09 15:32:28.951"
"Offer_12106654","O_Returned","2016/02/11 15:58:14.823"
"Offer_12106654","O_Accepted","2016/02/15 14:12:20.770"
"Offer_336616469","O_Create Offer","2016/02/09 15:46:07.379"
"Offer_336616469","O_Created","2016/02/09 15:46:08.613"
"Offer_336616469","O_Sent (mail and online)","2016/02/09 15:46:29.969"
"Offer_336616469","O_Returned","2016/02/17 11:00:31.415"
"Offer_336616469","O_Refused","2016/02/19 20:56:41.686"
"Offer_1540788101","O_Create Offer","2016/02/09 15:58:29.495"
"Offer_1540788101","O_Created","2016/02/09 15:58:30.687"
"Offer_1540788101","O_Sent (mail and online)","2016/02/09 16:38:51.214"
"Offer_1540788101","O_Returned","2016/02/17 13:45:10.740"
"Offer_1540788101","O_Accepted","2016/02/22 15:07:36.344"
"Offer_719442060","O_Create Offer","2016/02/09 15:59:26.895"
"Offer_719442060","O_Created","2016/02/09 15:59:28.181"
"Offer_719442060","O_Sent (mail and online)","2016/02/09 16:02:35.226"
"Offer_1919825733","O_Create Offer","2016/02/09 16:00:11.855"
"Offer_1919825733","O_Created","2016/02/09 16:00:13.466"
"Offer_1919825733","O_Sent (mail and online)","2016/02/09 16:02:35.222"
"Offer_1098139908","O_Create Offer","2016/02/09 16:05:09.088"
"Offer_1098139908","O_Created","2016/02/09 16:05:10.242"
"Offer_1098139908","O_Sent (mail and online)","2016/02/09 16:22:21.959"
"Offer_1098139908","O_Returned","2016/02/12 08:28:39.959"
"Offer_1098139908","O_Accepted","2016/02/17 16:42:15.912"
"Offer_2114920296","O_Create Offer","2016/02/09 16:07:38.683"
"Offer_2114920296","O_Created","2016/02/09 16:07:40.485"
"Offer_2114920296","O_Sent (mail and online)","2016/02/09 16:08:21.615"
"Offer_2114920296","O_Returned","2016/02/19 13:21:15.289"
"Offer_2114920296","O_Refused","2016/02/24 15:02:04.640"
"Offer_1765402929","O_Create Offer","2016/02/09 16:08:03.420"
"Offer_1765402929","O_Created","2016/02/09 16:08:04.876"
"Offer_1765402929","O_Sent (mail and online)","2016/02/09 16:08:16.140"
"Offer_1765402929","O_Cancelled","2016/02/10 19:54:02.236"
"Offer_1416060384","O_Create Offer","2016/02/09 16:17:56.879"
"Offer_1416060384","O_Created","2016/02/09 16:17:58.046"
"Offer_1416060384","O_Sent (mail and online)","2016/02/09 16:18:10.629"
"Offer_1416060384","O_Cancelled","2016/02/15 15:21:31.101"
"Offer_1066456496","O_Create Offer","2016/02/09 16:24:22.276"
"Offer_1066456496","O_Created","2016/02/09 16:24:23.492"
"Offer_1066456496","O_Sent (mail and online)","2016/02/09 16:27:09.005"
"Offer_2113871170","O_Create Offer","2016/02/09 16:26:23.427"
"Offer_2113871170","O_Created","2016/02/09 16:26:24.641"
"Offer_2113871170","O_Sent (mail and online)","2016/02/09 16:27:32.224"
"Offer_2113871170","O_Cancelled","2016/02/18 09:20:28.349"
"Offer_1250951917","O_Create Offer","2016/02/09 16:28:38.984"
"Offer_1250951917","O_Created","2016/02/09 16:28:40.512"
"Offer_1250951917","O_Sent (mail and online)","2016/02/09 16:28:56.535"
"Offer_1250951917","O_Cancelled","2016/02/18 09:20:28.339"
"Offer_319939414","O_Create Offer","2016/02/09 16:31:11.637"
"Offer_319939414","O_Created","2016/02/09 16:31:13.145"
"Offer_319939414","O_Sent (mail and online)","2016/02/09 16:31:53.907"
"Offer_319939414","O_Refused","2016/02/19 09:23:09.666"
"Offer_1680548540","O_Create Offer","2016/02/09 16:34:05.107"
"Offer_1680548540","O_Created","2016/02/09 16:34:06.929"
"Offer_1680548540","O_Sent (mail and online)","2016/02/09 16:34:18.620"
"Offer_1680548540","O_Returned","2016/02/17 09:34:12.923"
"Offer_1680548540","O_Accepted","2016/02/17 11:40:28.203"
"Offer_902430103","O_Create Offer","2016/02/09 16:35:57.720"
"Offer_902430103","O_Created","2016/02/09 16:35:59.258"
"Offer_902430103","O_Sent (mail and online)","2016/02/09 16:36:31.146"
"Offer_902430103","O_Cancelled","2016/02/17 11:40:28.224"
"Offer_679228672","O_Create Offer","2016/02/09 16:40:55.967"
"Offer_679228672","O_Created","2016/02/09 16:40:57.262"
"Offer_679228672","O_Sent (mail and online)","2016/02/09 16:41:31.011"
"Offer_679228672","O_Cancelled","2016/02/15 16:27:17.668"
"Offer_1416036566","O_Create Offer","2016/02/09 16:42:28.564"
"Offer_1416036566","O_Created","2016/02/09 16:42:29.950"
"Offer_1416036566","O_Sent (mail and online)","2016/02/09 16:45:02.375"
"Offer_1058020454","O_Create Offer","2016/02/09 16:57:37.351"
"Offer_1058020454","O_Created","2016/02/09 16:57:38.663"
"Offer_1058020454","O_Sent (mail and online)","2016/02/09 16:58:08.163"
"Offer_1058020454","O_Returned","2016/02/17 13:41:18.041"
"Offer_1058020454","O_Cancelled","2016/02/29 14:28:46.157"
"Offer_2114072102","O_Create Offer","2016/02/09 17:01:42.323"
"Offer_2114072102","O_Created","2016/02/09 17:01:43.633"
"Offer_2114072102","O_Sent (mail and online)","2016/02/09 17:02:03.591"
"Offer_2114072102","O_Returned","2016/02/17 11:40:48.861"
"Offer_2114072102","O_Cancelled","2016/02/29 13:12:37.560"
"Offer_1976897257","O_Create Offer","2016/02/09 17:10:18.961"
"Offer_1976897257","O_Created","2016/02/09 17:10:20.109"
"Offer_1976897257","O_Sent (mail and online)","2016/02/09 17:14:48.847"
"Offer_1532496998","O_Create Offer","2016/02/09 17:10:26.907"
"Offer_1532496998","O_Created","2016/02/09 17:10:28.073"
"Offer_1532496998","O_Sent (mail and online)","2016/02/09 17:13:05.939"
"Offer_1532496998","O_Returned","2016/02/15 09:11:30.387"
"Offer_1532496998","O_Accepted","2016/02/17 09:48:25.129"
"Offer_1688016336","O_Create Offer","2016/02/09 17:10:33.896"
"Offer_1688016336","O_Created","2016/02/09 17:10:35.126"
"Offer_1688016336","O_Sent (mail and online)","2016/02/09 17:10:56.761"
"Offer_1688016336","O_Returned","2016/02/17 10:22:55.923"
"Offer_1688016336","O_Accepted","2016/02/23 16:22:50.918"
"Offer_2146433571","O_Create Offer","2016/02/09 17:11:56.510"
"Offer_2146433571","O_Created","2016/02/09 17:11:57.728"
"Offer_2146433571","O_Sent (mail and online)","2016/02/09 17:12:08.463"
"Offer_2146433571","O_Returned","2016/02/12 11:40:46.516"
"Offer_2146433571","O_Accepted","2016/02/18 17:01:02.164"
"Offer_1830081147","O_Create Offer","2016/02/09 17:14:37.721"
"Offer_1830081147","O_Created","2016/02/09 17:14:38.979"
"Offer_1830081147","O_Sent (mail and online)","2016/02/09 17:15:39.420"
"Offer_1497611313","O_Create Offer","2016/02/09 17:14:38.990"
"Offer_1497611313","O_Created","2016/02/09 17:14:40.114"
"Offer_1497611313","O_Sent (mail and online)","2016/02/09 17:15:18.354"
"Offer_1497611313","O_Returned","2016/02/25 13:41:21.720"
"Offer_1497611313","O_Refused","2016/02/29 15:38:33.691"
"Offer_1181639387","O_Create Offer","2016/02/09 17:20:29.560"
"Offer_1181639387","O_Created","2016/02/09 17:20:30.877"
"Offer_1181639387","O_Sent (mail and online)","2016/02/09 17:21:47.110"
"Offer_1181639387","O_Returned","2016/02/29 09:31:26.712"
"Offer_241999854","O_Create Offer","2016/02/09 17:32:09.073"
"Offer_241999854","O_Created","2016/02/09 17:32:10.194"
"Offer_241999854","O_Sent (mail and online)","2016/02/09 17:34:45.308"
"Offer_241999854","O_Returned","2016/02/23 08:49:01.015"
"Offer_241999854","O_Cancelled","2016/02/24 16:50:24.129"
"Offer_1071684136","O_Create Offer","2016/02/09 17:32:30.494"
"Offer_1071684136","O_Created","2016/02/09 17:32:31.696"
"Offer_1071684136","O_Sent (mail and online)","2016/02/09 17:34:45.305"
"Offer_1071684136","O_Cancelled","2016/02/24 16:50:24.116"
"Offer_16087327","O_Create Offer","2016/02/09 17:33:49.626"
"Offer_16087327","O_Created","2016/02/09 17:33:50.798"
"Offer_16087327","O_Sent (mail and online)","2016/02/09 17:34:27.077"
"Offer_422734782","O_Create Offer","2016/02/09 17:36:11.286"
"Offer_422734782","O_Created","2016/02/09 17:36:12.516"
"Offer_422734782","O_Sent (mail and online)","2016/02/09 17:36:31.318"
"Offer_422734782","O_Returned","2016/02/16 11:22:36.156"
"Offer_422734782","O_Accepted","2016/02/25 11:04:02.606"
"Offer_2127986125","O_Create Offer","2016/02/09 17:36:29.665"
"Offer_2127986125","O_Created","2016/02/09 17:36:31.018"
"Offer_2127986125","O_Sent (mail and online)","2016/02/09 17:36:50.404"
"Offer_2127986125","O_Cancelled","2016/02/22 08:08:17.763"
"Offer_1986249936","O_Create Offer","2016/02/09 17:44:10.874"
"Offer_1986249936","O_Created","2016/02/09 17:44:12.085"
"Offer_1986249936","O_Sent (mail and online)","2016/02/09 17:47:12.740"
"Offer_1582310828","O_Create Offer","2016/02/09 17:55:40.291"
"Offer_1582310828","O_Created","2016/02/09 17:55:41.743"
"Offer_1582310828","O_Sent (mail and online)","2016/02/09 17:56:00.030"
"Offer_1582310828","O_Returned","2016/02/16 11:30:14.030"
"Offer_1582310828","O_Accepted","2016/02/18 15:59:18.148"
"Offer_1898212847","O_Create Offer","2016/02/09 17:56:23.381"
"Offer_1898212847","O_Created","2016/02/09 17:56:24.635"
"Offer_1898212847","O_Sent (mail and online)","2016/02/09 17:57:49.026"
"Offer_1898212847","O_Returned","2016/02/10 14:20:05.921"
"Offer_1898212847","O_Accepted","2016/02/10 17:08:05.827"
"Offer_680722171","O_Create Offer","2016/02/09 18:01:27.879"
"Offer_680722171","O_Created","2016/02/09 18:01:29.041"
"Offer_680722171","O_Sent (mail and online)","2016/02/09 18:06:03.668"
"Offer_680722171","O_Returned","2016/02/17 10:23:20.410"
"Offer_680722171","O_Accepted","2016/02/17 15:01:24.475"
"Offer_929657330","O_Create Offer","2016/02/09 18:05:37.765"
"Offer_929657330","O_Created","2016/02/09 18:05:38.947"
"Offer_929657330","O_Sent (mail and online)","2016/02/09 18:06:03.665"
"Offer_929657330","O_Cancelled","2016/02/17 15:01:24.492"
"Offer_251227964","O_Create Offer","2016/02/09 18:08:36.724"
"Offer_251227964","O_Created","2016/02/09 18:08:37.882"
"Offer_499756803","O_Create Offer","2016/02/09 18:18:32.850"
"Offer_499756803","O_Created","2016/02/09 18:18:34.198"
"Offer_499756803","O_Sent (mail and online)","2016/02/09 18:19:07.221"
"Offer_499756803","O_Returned","2016/02/18 09:25:31.394"
"Offer_499756803","O_Accepted","2016/02/22 07:29:18.609"
"Offer_755018713","O_Create Offer","2016/02/09 18:19:12.192"
"Offer_755018713","O_Created","2016/02/09 18:19:13.561"
"Offer_755018713","O_Sent (mail and online)","2016/02/09 18:20:41.590"
"Offer_755018713","O_Cancelled","2016/02/15 10:12:02.250"
"Offer_1104585748","O_Create Offer","2016/02/09 18:41:54.239"
"Offer_1104585748","O_Created","2016/02/09 18:41:55.521"
"Offer_1104585748","O_Sent (mail and online)","2016/02/09 18:45:24.762"
"Offer_1104585748","O_Returned","2016/02/16 10:28:52.607"
"Offer_1104585748","O_Accepted","2016/02/17 13:35:58.353"
"Offer_101136770","O_Create Offer","2016/02/09 18:44:08.284"
"Offer_101136770","O_Created","2016/02/09 18:44:09.405"
"Offer_101136770","O_Sent (mail and online)","2016/02/09 18:44:33.310"
"Offer_101136770","O_Returned","2016/02/18 13:51:16.544"
"Offer_459648443","O_Create Offer","2016/02/09 18:49:44.343"
"Offer_459648443","O_Created","2016/02/09 18:49:45.543"
"Offer_459648443","O_Sent (mail and online)","2016/02/09 18:50:16.141"
"Offer_903270517","O_Create Offer","2016/02/09 18:55:13.448"
"Offer_903270517","O_Created","2016/02/09 18:55:14.749"
"Offer_903270517","O_Cancelled","2016/02/09 18:57:31.904"
"Offer_519804240","O_Create Offer","2016/02/09 18:55:35.635"
"Offer_519804240","O_Created","2016/02/09 18:55:36.833"
"Offer_519804240","O_Cancelled","2016/02/09 18:57:31.890"
"Offer_1467667499","O_Create Offer","2016/02/09 18:56:49.724"
"Offer_1467667499","O_Created","2016/02/09 18:56:50.977"
"Offer_1467667499","O_Sent (mail and online)","2016/02/09 18:58:14.346"
"Offer_1467667499","O_Cancelled","2016/02/29 09:37:30.107"
"Offer_1219525353","O_Create Offer","2016/02/09 18:57:19.637"
"Offer_1219525353","O_Created","2016/02/09 18:57:20.942"
"Offer_1219525353","O_Sent (mail and online)","2016/02/09 18:58:14.344"
"Offer_1219525353","O_Returned","2016/02/19 12:41:40.358"
"Offer_1219525353","O_Accepted","2016/02/29 09:37:30.065"
"Offer_1126468132","O_Create Offer","2016/02/09 19:04:15.275"
"Offer_1126468132","O_Created","2016/02/09 19:04:16.524"
"Offer_1126468132","O_Sent (mail and online)","2016/02/09 19:04:27.816"
"Offer_1126468132","O_Returned","2016/02/18 08:53:41.482"
"Offer_1126468132","O_Accepted","2016/02/19 09:34:49.929"
"Offer_903042869","O_Create Offer","2016/02/09 19:04:31.725"
"Offer_903042869","O_Created","2016/02/09 19:04:33.001"
"Offer_903042869","O_Sent (mail and online)","2016/02/09 19:06:35.000"
"Offer_903042869","O_Returned","2016/02/16 10:09:26.758"
"Offer_903042869","O_Refused","2016/02/19 10:01:02.541"
"Offer_814376645","O_Create Offer","2016/02/09 19:05:18.726"
"Offer_814376645","O_Created","2016/02/09 19:05:19.895"
"Offer_814376645","O_Sent (mail and online)","2016/02/09 19:05:42.898"
"Offer_456094451","O_Create Offer","2016/02/09 19:19:26.533"
"Offer_456094451","O_Created","2016/02/09 19:19:27.812"
"Offer_456094451","O_Sent (mail and online)","2016/02/09 19:19:52.108"
"Offer_897384831","O_Create Offer","2016/02/09 19:29:42.591"
"Offer_897384831","O_Created","2016/02/09 19:29:43.726"
"Offer_897384831","O_Sent (mail and online)","2016/02/09 19:31:41.413"
"Offer_43427284","O_Create Offer","2016/02/09 19:34:17.308"
"Offer_43427284","O_Created","2016/02/09 19:34:18.472"
"Offer_43427284","O_Sent (mail and online)","2016/02/09 19:35:43.121"
"Offer_534965842","O_Create Offer","2016/02/09 19:35:08.327"
"Offer_534965842","O_Created","2016/02/09 19:35:09.526"
"Offer_534965842","O_Sent (mail and online)","2016/02/09 19:35:30.936"
"Offer_534965842","O_Returned","2016/02/23 09:31:06.817"
"Offer_1230035359","O_Create Offer","2016/02/09 19:49:09.822"
"Offer_1230035359","O_Created","2016/02/09 19:49:10.960"
"Offer_1230035359","O_Sent (mail and online)","2016/02/09 19:50:34.071"
"Offer_1230035359","O_Returned","2016/02/22 12:43:10.838"
"Offer_325432427","O_Create Offer","2016/02/09 19:56:12.391"
"Offer_325432427","O_Created","2016/02/09 19:56:13.557"
"Offer_325432427","O_Sent (mail and online)","2016/02/09 19:56:55.702"
"Offer_325432427","O_Cancelled","2016/02/16 08:04:32.323"
"Offer_548751540","O_Create Offer","2016/02/09 19:56:40.140"
"Offer_548751540","O_Created","2016/02/09 19:56:41.304"
"Offer_548751540","O_Sent (mail and online)","2016/02/09 19:56:55.701"
"Offer_548751540","O_Cancelled","2016/02/16 08:04:32.313"
"Offer_1041578117","O_Create Offer","2016/02/09 19:59:32.125"
"Offer_1041578117","O_Created","2016/02/09 19:59:33.321"
"Offer_1041578117","O_Sent (mail and online)","2016/02/09 19:59:43.077"
"Offer_1041578117","O_Returned","2016/02/15 11:00:03.194"
"Offer_1041578117","O_Accepted","2016/02/15 13:32:44.114"
"Offer_1265041716","O_Create Offer","2016/02/09 20:05:57.620"
"Offer_1265041716","O_Created","2016/02/09 20:05:58.849"
"Offer_1265041716","O_Sent (online only)","2016/02/09 20:06:49.950"
"Offer_1265041716","O_Refused","2016/02/16 16:14:31.874"
"Offer_2101663436","O_Create Offer","2016/02/09 20:06:26.792"
"Offer_2101663436","O_Created","2016/02/09 20:06:28.043"
"Offer_2101663436","O_Sent (mail and online)","2016/02/09 20:06:55.454"
"Offer_2101663436","O_Returned","2016/02/15 08:57:13.721"
"Offer_2101663436","O_Refused","2016/02/22 17:39:47.727"
"Offer_1405671150","O_Create Offer","2016/02/09 20:17:57.169"
"Offer_1405671150","O_Created","2016/02/09 20:17:58.643"
"Offer_1405671150","O_Sent (mail and online)","2016/02/09 20:21:07.497"
"Offer_1536315558","O_Create Offer","2016/02/09 20:23:39.455"
"Offer_1536315558","O_Created","2016/02/09 20:23:40.617"
"Offer_1536315558","O_Sent (mail and online)","2016/02/09 20:23:52.240"
"Offer_1536315558","O_Returned","2016/02/17 11:13:22.466"
"Offer_1536315558","O_Accepted","2016/02/17 16:55:57.301"
"Offer_2124708018","O_Create Offer","2016/02/09 20:26:17.451"
"Offer_2124708018","O_Created","2016/02/09 20:26:18.751"
"Offer_2124708018","O_Sent (mail and online)","2016/02/09 20:29:36.776"
"Offer_2124708018","O_Returned","2016/02/24 12:16:36.617"
"Offer_365389898","O_Create Offer","2016/02/09 20:36:05.950"
"Offer_365389898","O_Created","2016/02/09 20:36:07.244"
"Offer_365389898","O_Sent (mail and online)","2016/02/09 20:36:18.594"
"Offer_365389898","O_Returned","2016/02/16 11:10:54.487"
"Offer_365389898","O_Accepted","2016/02/16 17:32:19.472"
"Offer_546685768","O_Create Offer","2016/02/09 20:44:39.929"
"Offer_546685768","O_Created","2016/02/09 20:44:41.387"
"Offer_546685768","O_Sent (mail and online)","2016/02/09 20:45:08.066"
"Offer_1043712127","O_Create Offer","2016/02/09 20:47:28.931"
"Offer_1043712127","O_Created","2016/02/09 20:47:30.440"
"Offer_1043712127","O_Sent (mail and online)","2016/02/10 12:07:42.088"
"Offer_1043712127","O_Returned","2016/02/15 08:48:31.986"
"Offer_1043712127","O_Refused","2016/02/18 07:58:55.116"
"Offer_1267536988","O_Create Offer","2016/02/09 20:59:21.954"
"Offer_1267536988","O_Created","2016/02/09 20:59:23.833"
"Offer_1267536988","O_Sent (mail and online)","2016/02/09 21:03:38.330"
"Offer_1267536988","O_Returned","2016/02/22 09:09:59.559"
"Offer_1267536988","O_Accepted","2016/02/22 15:10:26.106"
"Offer_2096944123","O_Create Offer","2016/02/09 21:02:16.367"
"Offer_2096944123","O_Created","2016/02/09 21:02:17.641"
"Offer_2096944123","O_Sent (mail and online)","2016/02/09 21:06:35.687"
"Offer_2096944123","O_Cancelled","2016/02/22 07:24:01.970"
"Offer_331889649","O_Create Offer","2016/02/09 21:04:59.254"
"Offer_331889649","O_Created","2016/02/09 21:05:00.492"
"Offer_331889649","O_Sent (mail and online)","2016/02/09 21:05:34.812"
"Offer_331889649","O_Returned","2016/02/24 15:32:52.916"
"Offer_1835986697","O_Create Offer","2016/02/10 09:10:58.833"
"Offer_1835986697","O_Created","2016/02/10 09:11:00.816"
"Offer_1835986697","O_Sent (mail and online)","2016/02/10 09:12:11.341"
"Offer_2126181534","O_Create Offer","2016/02/10 09:14:59.522"
"Offer_2126181534","O_Created","2016/02/10 09:15:00.827"
"Offer_2126181534","O_Sent (mail and online)","2016/02/10 09:19:25.802"
